0,2018-12-11T13:44:30,717,1
0,2018-12-11T13:44:30,728,1
0,2018-12-11T13:45:00,727,0
0,2018-12-11T13:45:30,714,1
0,2018-12-11T13:45:30,722,0
0,2018-12-11T13:46:00,724,1
0,2018-12-11T13:46:00,722,1
0,2018-12-11T13:46:30,723,0
0,2018-12-11T13:47:00,715,0
